"Norgesmesterskapet for Janitsjar 1997","629","Norwegen","Doyen DOY CD 064","Live-Aufnahmen mit sehr direkter Aufnahmentechnik. Man fühlt sich akustisch beinahe, wie »in der ersten Reihe sitzend«.","n1997janitsjar","KOB","Carpe Diem Musikverlag","59,00","DCD064","2","","","Doyen","30.17",""
"Norgesmesterskapet for Janitsjar 1998","630","Norwegen","Doyen CD 076","","n1998janitsjar","KOB","Carpe Diem Musikverlag","59,00","DCD076","2","","","Doyen","30.17",""
"Norske Militaermarsjer","631","Norwegen","FSMK 1001 ","Hier handelt es sich zwar »nur« um eine CD mit Militärmärschen, doch verdient sie begründetermaßen Beachtung. Die sorgfältig getroffene Auswahl erbringt den Beweis einer interessanten militärmusikalischen Tradition, die durch ihre Eigenständigkeit überzeugt. Das Interesse an dieser Einspielung sollte über die Gruppe der Marschliebhaber hinausgehen.","","KOB","","","","","","","NfS","",""
"Norwegian Military Music 1850-1920","632","Norwegen","Simax PSC 1117","","normilitary1850","KOB","","","","","","","Simax","",""
"Overalt – Alltid!","1539","Norwegen","Great Lakes Music","Solide musizierte Marschsammlung, die durch gelegentlich unkoventionelle Tempowahl auffällt, beispielsweise in Rydbergs »Italia«. Nördlich der Alpen glaubt man vielerorts, Märsche im italienischen Stil nur in rasendem Tempo spielen zu können. Italiener selbst verfallen dabei leicht ins andere Extrem. Man höre sich nur den »Florentiner Marsch« von Fucík in der Fassung des Corpo Bandistico di Albano an (CD »Traguradi« im Kapitel »Italien«): deutlich über sechs Minuten.","noroveraltalltid","KOB","","","","","","","Great Lakes","",""
"På go fot med Garden","633","Norwegen","NGMF95","","","KOB","","","","","","","NGMF","",""
"Pinocchio","634","Norwegen","Nanset Ungdomsmusikkorps","Rückhaltlos zeitgenössisches Programm, eingespielt von einem der führenden norwegischen Jugendorchester, das unter anderem eine große WMC-Erfahrung in Kerkrade)vorweisen kann.","norpinocchio","KOB","","","","","","","Nanset","",""
"The Binding of the Wolf","635","Norwegen","Muziekhandel De Fijftrieme","","","BRB","","","","","","","Fijftrieme","",""
"The Colour Gobbler","1540","Norwegen","Doyen CD 059","Vom Repertoire her ist diese CD fast ein Unikat, da auf ihr ausschließlich norwegische Originalkompositionen für Brassband zu hören sind.","northecolourgobbler","BRB","Carpe Diem Musikverlag","39,90","DCD059B","","","","Doyen","20.4",""
"The Olympic Spirit","636","Norwegen","NGMF","","","KOB","","","","","","","NGMF","",""
"Under ny Fane","637","Norwegen","HV-01","","","KOB","","","","","","","HV","",""
"Musique et Révolution","638","Frankreich","Erato Musifrance WE 817","Diese 3-CD-Kassette beinhaltet die beste und zugleich umfassendste Sammlung von Musik aus der Zeit der französischen Revolution. Das Konzertblasorchester der Pariser Polizei befand sich bei den Aufnahmen zudem in großartiger Verfassung, so daß hier sicherlich einer der Meilensteine in der Präsentation der Musik einer bestimmten Epoche auf CD gegeben ist.","","KOB","","","","3","","","Erato","",""
"10 Jahre Brassband Fröschl Hall","639","Österreich","Hochstaffl 4496-2","Jubiläums-CD der bisher einzigen österreichischen Brassband nach britischem Muster. Trotz einer nicht ganz authentischen Besetzung (bis 1996 beispielsweise noch mit Trompeten statt Kornetten) kann man schon große Erfolge vorweisen, beispielsweise die Europa-Titel in der B-Sektion (bzw. 1st section) 1994 in Montreux, 1997 in London, 1998 in Kerkrade und 1999 in München.","oest10jahrehall","BRB","","","","","","","Fröschl","",""
"100 Jahre Rudolf Kattnigg","640","Österreich","ATP 150","","","KOB","","","","","","","ATP","",""
"100 Jahre Swarovski","641","Österreich","Koch International 323 418 G1","Die bislang jüngste CD einer der besten österreichischen Werkskapellen. Dirigent Franz Schieferer hat ein vielseitiges und niveauvolles Repertoire ausgewählt, ohne sein Orchester bis zum letzten zu fordern.","oest100jahreswaro","KOB","Koch Musikverlage","32,00","323418","","","","KOCH","16.36",""
"120 Jahre","642","Österreich","Riedmann","","","KOB","","","","","","","Riedmann","",""
"25 Jahre Original Tiroler Kaiserjägermusik","643","Österreich","Koch International CD 323 869","Die Tiroler Kaiserjägermusik hat sich der Pflege des spezifisch österreichischen Elements in der Blasmusik angenommen und dabei einen Schwerpunkt gesetzt: die Militärmusik der Donaumonarchie. Nach Perioden nahe der Grenze zur Bedeutungslosigkeit, hat das Orchester längst wieder Profil gewonnen und wird als Interpret traditioneller Blasmusik geschätzt. ","","KOB","","","","","","","KOCH","",""
"3. Österreichischer Blasmusikwettbewerb 1996","644","Österreich","Horst Baumgartner","Gelungene Dokumentation eines überdurchschnittlich gut besetzten Wettbewerbs. Aufgrund der Überlänge des Höchststufen-Pflichtstücks »Sinfonia Carinthia« mußte der Mittelsatz außen vor bleiben. ","oest3blasmusikwett","KOB","","","","","","","Baumgartner","",""
"Altösterreichisches Militärkonzert","645","Österreich","ATP, CD-227","Eine der wesentlichen Aufgabenstellungen für die Gardemusik Wien ist die Pflege wienerischer Musik aus der großen Ära der österreichisch-ungarischen Militärmusiktradition, ausgerichtet am Leitbild des damaligen Militärkapellmeisters Carl Michael Ziehrer. Auf der vorliegenden CD ist, von einigen Ausnahmen abgesehen, nahezu ein »Muster-Programm« dieses Musikgenres enthalten.","oestaltoestermilitaer","KOB","","","","","","","ATP","",""
"Armin Suppan stellt vor ...","646","Österreich","ATP CD-259","Die Einspielung hat Kompositionen und Bearbeitungen von Armin Suppan zum Inhalt. Das Hauptaugenmerk liegt hier auf österreichischer Musik, wobei auch Komponisten berücksichtigt wurden, die man normalerweise mit Blasmusik nicht in Verbindung bringt. Die Leistungsfähigkeit der Interpreten lassen zudem den derzeitigen Stand der Blasmusikpflege in Österreich erkennen.","","KOB","","","","","","","ATP","",""
"Attraktive Märsche","647","Österreich","Koch International CF 321 688","Die Pflege des Marsches ist für eine Militärmusik eine Aufgabe von Bedeutung. Oft allerdings kommen gerade uniformierte Kapellen über ein eng begrenztes Repertoire nicht hinaus und überzeugen mehr durch Lustlosigkeit, denn durch vorbildliches Musizieren auf einem Spezialgebiet. Um diesem Mangel abzustellen, hat sich die Militärmusik Kärnten in der Reihe der »Attraktiven Märsche« das Ziel gesetzt, durch sorgfältig ausgewählte österreichische und internationale Märsche neue Dimensionen des Marsches aufzuzeigen, um auch auf diesem Gebiet eine Bereicherung der Konzerte zu erzielen.","oestattraktivem","KOB","","","","","","","KOCH","",""
"Auslese – Live","648","Österreich","Bauernkapelle St. Georgen","Hier präsentiert sich eines der führenden burgenländischen Vereinsorchester (u.a. Vertreter dieses Bundeslandes beim 3. Österreichischen Blasmusikwettbewerb 1996 in Feldkirchen) mit einer musikalisch und aufnahmetechnisch überaus gelungenen »Auslese« – welche Metapher wäre in der Weinbauregion Burgenland besser angebracht? – aus den Konzerten der Jahre 1990 bis 1997. Von der Regel, daß Höchststufenorchester nur von Berufsmusikern geleitet werden, gibt es viele Ausnahmen. So auch hier: Hannes Kaufmann ist in seinem »Brotberuf« als Kriminalbeamter tätig. ","oestausleselive","KOBVOB","","","","2","","","St. Georgen","",""
"Band's Jubilee","649","Österreich","mcs","","oestjubilee","KOB","","","","","","","mcs","",""
"Blasmusik aus dem Burgenland","650","Österreich","SSM 020 133-4","Hier wurden zumeist gediegene Werke mit mäßig konzertantem Charakter eingespielt. Das Jahreskonzert einer typischen burgenländischen Kapelle im Mittel- bis Oberstufenbereich dürfte sich hinsichtlich Repertoire und Anspruch etwa auf diesem Niveau bewegen.","oestblasmusikburgenland","KOB","Kliment","37,00","SSM0201334","","","","SSM","18.92",""
"Blasmusik aus Tirol","651","Österreich","Stadtmusikkapelle Amras","Der Tiroler Landeskapellmeister Andreas Bramböck präsentiert mit seinem Orchester eine gute Mischung aus traditionellen und neueren Titeln, wobei man ihm nicht verdenken kann, bei den neueren Stücken überwiegend Kompositionen seines Sohnes Florian ausgewählt zu haben.","oeststadtkapelleamras","KOB","TSS-Tonstudio Stubai","31,00","305006","","","","TSS","15.85",""
"Blasmusik in Dur und Moll","652","Österreich","Knöbl 192.264","","oestblasmusikindurundmoll","KOB","Knöbl Records","32,00","192.264","","","","Knöbl","16.36",""
"Brass mit Bravour","653","Österreich","Hochstaffl","","","BRB","","","","","","","Fröschl","",""
"Brassband Hall und Haller Stadtpfeifer","654","Österreich","Hochstaffl 3391-2","","oesthallstadtpfeifer","BRB","","","","","","","Fröschl","",""
"Choräle und Hymnen","655","Österreich","Hochstaffl","","oestchoraele","BRB","","","","","","","Fröschl","",""
"Das große Tor von Kiew","656","Österreich","Tonstudio Stubai","","oestmilitaermusiktirol","KOB","TSS-Tonstudio Stubai","31,00","308007","","","","TSS","15.85",""
"Der Traum eines österreichischen Reservisten","657","Österreich","Koch International 322 559 F1","Für manche ein »Stück unterhalb der Gürtellinie«, für andere wieder der »Inbegriff altösterreichischer Militärmusik«. Beides sind Extremstandpunkte, die nicht zu halten sind. Wenn allerdings so feinfühlig und mit Engagement musiziert wird wie auf dieser Einspielung, sollten vorschnelle Kritiker verstummen. Ein berechtigtes Tondokument für die vielen bedeutenden Freiluftkonzerte der Vergangenheit.","","KOB","","","","","","","KOCH","",""
"Die Dritte","658","Österreich","SSM 020 161-4","Von allen bisher erschienenen CDs dieses jungen österreichisch-ungarischen Orchesters ist auf dieser das konventionellste Repertoire eingespielt worden. Die Interpretationen von Klassikern wie Tirol 1809 oder Titanic lassen kaum einen Wunsch offen.","","KOB","","","","","","","SSM","",""
"Die Österreichische","659","Österreich","Amos 5791","Johann Mösenbichler ist seit mehreren Jahren eine der treibenden Kräfte in der Blasmusikszene Oberösterreichs und darüber hinaus. Neuere Kompositionen aus diesem Bundesland bilden daher hier auch einen Schwerpunkt des Repertoires. In gewohnt virtuoser Manier überzeugt der Posaunist Branimir Slokar im Alschausky-Konzert und im Csardás.","oestried","KOB","Amos","34,00","5791","","","","Amos","17.38",""
"Die Puppenkiste","660","Österreich","Johann Hausl","","oestpuppenkiste","KOB","","","","","","","Hausl","",""
"Die Welt wartet auf Sonnenaufgang – Attraktive Märsche 3","661","Österreich","KOCH International 322 676","","oestattraktivem3","KOB","","","","","","","KOCH","",""
"Die Zollwachmusik Wien musiziert","662","Österreich","Kliment JJK-1003","","oestzollwachmusik","KOB","Kliment","38,50","JJK1003","","","","Kliment","19.68",""
"Ein Bezirk erklingt – Blasmusik aus dem Bezirk Ried i.I.","1576","Österreich","Johann Mösenbichler","Ein einzigartiges Projekt: Anläßlich des Jubiläums »50 Jahre Oberösterreichischer Blasmusikverband« steuerten sämtliche 38 Kapellen des Bezirkes Ried im Innkreis Stücke bei, so daß insgesamt drei CDs mit zumeist kürzeren und in der Regel traditionellen und unterhaltenden Kompositionen gefüllt wurden.","oestbezirkerklingt","KOBVOB","","","","3","","","Mösenbichler","",""
"Ein Hoch der Marschmusik","663","Österreich","Koch International 324 111","","","KOB","","","","","","","KOCH","",""
"Eisenbahner-Musikverein Salzburg","664","Österreich","Balance BAL-9433-1","","","KOB","","","","","","","Balance","",""
"Entertainments  ","665","Österreich","Hochstaffl","","","BRB","","","","","","","Fröschl","",""
"Eurofestival der Blasmusik","666","Österreich","Tatzer JP 011","","oesteurofestival","KOB","","","","","","","Tatzer","",""
"Feuerfest","667","Österreich","Knöbl 192.202","Guter Querschnitt durch das Repertoire eines solide besetzten Orchesters aus der Steiermark.","","KOBVOB","","","","","","","Knöbl","",""
"Feuerwehrmusik Eberschwang","668","Österreich","STEBA-Brandschutztore GmbH","","oestfeuerwehr","KOB","","","","","","","Mösenbichler","",""
"Franz Cibulka Personale","1577","Österreich","ATP CD-80","Der Komponist Franz Cibulka, der auch während der 8. Weltkonferenz der WASBE in Schladming mit seiner Musik hervorgetreten ist, bietet auf dieser Einspielung einen umfassenden Einblick in sein Schaffen für Blasorchester.","oestpersonale","KOB","","","","","","","ATP","",""
"Frühjahrskonzert 1997 ","669","Österreich","KK F 1997","","oestkrieglach97","KOB","","","","","","","KK","",""
"Frühjahrskonzert der Militärmusik Steiermark","670","Österreich","ATP CD-218","","","KOB","","","","","","","ATP","",""
"Grand Canyon","671","Österreich","SBF-Records 450 252","Eines der auch in Österreich immer zahlreicher werdenden regionalen Jugendorchester spielt ein Programm, das man gerne als typisch jugendlich charakterisiert. Daß junge Musiker aber nicht nur »fetzige« Titel oder Bearbeitungen aktueller Popmusik spielen wollen und können, zeigen der Fucik-Marsch, die Bizet-Transkription oder die Kompositionen von Neuböck, Wesenauer und Doss.","oestgrandcanyonyaaaaaayy","KOB","","","","","","","SBF","",""
"Grüße aus Österreich","672","Österreich","SSM 020 120-2","Traditionelle österreichische Blasmusik und Eigenkompositionen des Dirigenten bestimmen weite Teile dieser CD einer der besseren burgenländischen Jugendkapellen. Auch ein Werk von Josef Haydn, der lange in der burgenländischen Hauptstadt Eisenstadt lebte, wurde nicht vergessen.","oestlackenbach","KOB","","","","","","","SSM","",""
"Gute Freunde","673","Österreich","Expo","","","KOB","","","","","","","Expo","",""
"Highlights","674","Österreich","Knöbl 192.113","","oestpostmusikgraz","KOB","Knöbl Records","32,00","192.113","","","","Knöbl","16.36",""
"Historische Regimentsmärsche der k.u.k. Armee, Folge 3","675","Österreich","ATP","Über die Sonderstellung des österreichischen Militärmarsches ist nicht nur viel geschrieben worden, sondern sie wurde vielmehr wissenschaftlich belegt. Die Militärmusik Salzburg hat sich der Aufgabe gestellt, die altösterreichischen Regimentsmärsche – die Mehrzahl mußte erst wieder für eine moderne Militärmusik spielbar gemacht werden – einzuspielen, um letztlich eine militärmusikalische Dokumentation präsentieren zu können. Die Vielgestaltigkeit dieser in erster Linie funktionalen Musik, geprägt von den unverkennbar nationalen Elementen des Vielvölkerstaates, wird in ihrem Ergebnis europäische Militärmusikgeschichte sein.","","KOB","","","","","","","ATP","",""
"Historische Regimentsmärsche der k.u.k. Armee, Folge 4","1773","Österreich","Koch, 323 646 F1","","oesthistregimenvol4","KOB","Koch Musikverlage","28,80","323646","","","","ATP","14.73",""
"Historische Regimentsmärsche der k.u.k. Armee, Folge 5","1774","Österreich","Koch 323 849 ","","oesthistarmeevol5","KOB","Koch Musikverlage","28,80","323849","","","","KOCH","14.73",""
"Historische Regimentsmärsche der k.u.k. Armee, Folge 8","676","Österreich","ATP 168","","","KOB","","","","","","","ATP","",""
"Hoch Hinaus – Attraktive Märsche 2","677","Österreich","KOCH International 322 324","","oesthochhinaus2","KOB","","","","","","","KOCH","",""
"John Cage – Fifty-Eight","678","Österreich","Hat Hut Records ","Live-Mitschnitt der Uraufführung eines der letzten Werke von John Cage, die im Herbst 1992 in Graz stattfand. Wie bei vielen anderen Cage-Kompositionen bezieht sich der Titel auf die Zahl der ausführenden Musiker.","oestfiftyeight","KOB","","","","","","","Hat Hut","",""
"Jubelklänge – Konzertmärsche der Spitzenklasse","1775","Österreich","Koch International 324 075","","oestjubelklaenge","KOB","Koch Musikverlage","32,00","324075","","","","KOCH","16.36",""
"Jubiläumskonzert","679","Österreich","KOCH international 322 749 F1","","","KOB","","","","","","","KOCH","",""
"Jubiloso","1541","Österreich","Karl Geroldinger","Dieser Klangkörper, der heute zu den führenden seiner Art in Österreich zählt, präsentiert hier seine musikalisch gelungene erste CD. Der damals nicht ganz zu Unrecht geäußerte Vorwurf, das Orchester würde zu wenig österreichische Musik spielen, wird durch die heutigen Aktivitäten des »Sinfonischen Blasorchesters Ried« (so der aktuelle Name) mehr als wettgemacht.","oestjubiloso","KOB","","","","","","","Geroldinger","",""
